ElectricLoad_annual_calculated_kwh,ElectricStorage_initial_capital_cost,ElectricStorage_size_kw,ElectricStorage_size_kwh,ElectricTariff_lifecycle_coincident_peak_cost,ElectricTariff_lifecycle_demand_cost,ElectricTariff_lifecycle_energy_cost,ElectricTariff_lifecycle_export_benefit,ElectricTariff_lifecycle_fixed_cost,ElectricTariff_lifecycle_min_charge_adder,ElectricTariff_year_one_bill,ElectricTariff_year_one_coincident_peak_cost,ElectricTariff_year_one_demand_cost,ElectricTariff_year_one_energy_cost,ElectricTariff_year_one_export_benefit,ElectricTariff_year_one_fixed_cost,ElectricTariff_year_one_min_charge_adder,ElectricUtility_year_one_energy_supplied_kwh,Financial_developer_om_and_replacement_present_cost_after_tax,Financial_initial_capital_costs,Financial_initial_capital_costs_after_incentives,Financial_lcc,Financial_lifecycle_capital_costs,Financial_lifecycle_capital_costs_plus_om,Financial_lifecycle_fuel_costs_after_tax,Financial_lifecycle_om_costs_after_tax,Financial_lifecycle_om_costs_before_tax,Financial_om_and_replacement_present_cost_after_tax,Financial_replacement_costs,Financial_year_one_om_costs_after_tax,Financial_year_one_om_costs_before_tax,Generator_average_annual_energy_produced_kwh,Generator_fuel_used_gal,Generator_lifecycle_fixed_om_cost,Generator_lifecycle_fuel_cost,Generator_lifecycle_variable_om_cost,Generator_size_kw,Generator_year_one_energy_produced_kwh,Generator_year_one_fixed_om_cost,Generator_year_one_fuel_cost,Generator_year_one_variable_om_cost,Outages_Generator_mg_kw,Outages_Generator_upgraded,Outages_PV_upgraded,Outages_PVmg_kw,Outages_expected_outage_cost,Outages_mg_Generator_upgrade_cost,Outages_mg_PV_upgrade_cost,Outages_mg_storage_upgrade_cost,Outages_storage_upgraded,PV_average_annual_energy_exported_kwh,PV_average_annual_energy_produced_kwh,PV_lcoe_per_kwh,PV_lifecycle_om_cost,PV_size_kw,PV_year_one_energy_produced_kwh,Uncertainty_ElectricLoad_critical_load_pct,Uncertainty_ElectricUtility_outage_start_timesteps,Uncertainty_Financial_elec_cost_escalation_pct,Uncertainty_Financial_value_of_lost_load_per_kwh,solver_seconds,status
3.505851818e7,9.95005064e6,2479.16,20692.53,0.0,6.35258696e6,1.906671443e7,-0.0,0.0,0.0,2.05033971e6,0.0,512404.38,1.53793533e6,-0.0,0.0,0.0,2.02893843e7,4.63448426e6,2.385649052e7,1.287621416e7,4.789940505e7,1.528874159e7,1.751069843e7,0.0,2.22195684e6,3.00264438e6,4.63448426e6,5.64318729e6,128505.6,173656.21,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000049,1.0,9975.2006,0.0,61167.0,2.57131514e6,2.3349430887699174e6,1.0,0.0,1.53455487e7,0.0461,2.169781e6,9975.2006,1.6148934e7,0.30559999440000557,6133,0.022159967840032158,981.999118000882,23.343,optimal
3.505851818e7,2.5631343509999998e7,6357.89,53360.77,0.0,3.22458644e6,6.61707122e6,-0.0,0.0,0.0,978145.22,0.0,320486.03,657659.19,-0.0,0.0,0.0,8.67624262e6,1.093588563e7,5.782975758e7,3.121287531e7,6.36014642e7,3.74275428e7,4.214876093e7,0.0,4.72121813e6,6.3800245e6,1.093588563e7,1.45368431e7,273048.93,368985.05,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,21465.1321,0.0,61167.0,5.53308364e6,6.0148149573672805e6,1.0,0.0,3.317745435e7,0.0496,4.669042e6,21465.1321,3.4750079e7,0.334999965000035,7843,0.002639987360012641,4652.095447904552,44.064,optimal
3.505851818e7,2.5631343509999998e7,6357.89,53360.77,0.0,3.22458644e6,6.61707122e6,-0.0,0.0,0.0,978145.22,0.0,320486.03,657659.19,-0.0,0.0,0.0,8.67624262e6,1.093588563e7,5.782975758e7,3.121287531e7,6.36014642e7,3.74275428e7,4.214876093e7,0.0,4.72121813e6,6.3800245e6,1.093588563e7,1.45368431e7,273048.93,368985.05,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,21465.1321,0.0,61167.0,5.53308364e6,6.0148149573672805e6,1.0,0.0,3.317745435e7,0.0496,4.669042e6,21465.1321,3.4750079e7,0.334999965000035,7843,0.002639987360012641,4652.095447904552,44.161,optimal
3.505851818e7,3.031897287e7,7770.61,62620.49,0.0,3.69673326e6,6.41068272e6,-0.0,0.0,0.0,761036.3899999999,0.0,278344.98,482691.41,-0.0,0.0,0.0,6.36796054e6,1.243436643e7,6.516568363e7,3.517240055e7,7.085407803e7,4.252370774e7,4.760676698e7,0.0,5.08305924e6,6.86899897e6,1.243436643e7,1.719557793e7,293975.81,397264.6,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,23128.6355,0.0,61167.0,5.96188618e6,7.114861894918481e6,1.0,0.0,3.552651148e7,0.0498,5.030883e6,23128.6355,3.7443138e7,0.6723996276003723,8264,0.02011996988003012,4593.295506704493,35.253,optimal
3.505851818e7,5.37974326e7,10000.0,118678.95,0.0,525791.34,741263.93,-0.0,0.0,0.0,121252.75,0.0,50316.39,70936.36,-0.0,0.0,0.0,935835.94,2.202394599e7,1.1717180817e8,6.324205991e7,1.098013936e8,7.628516563e7,8.52660059e7,0.0,8.98084027e6,1.213627063e7,2.202394599e7,3.050936861e7,519401.73,701894.23,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,41048.0253,0.0,61167.0,1.058098108e7,1.2624204358898524e7,1.0,0.0,6.339064013e7,0.051,8.928664e6,41048.0253,6.6452985e7,0.9292993707006292,94,0.00627998372001628,4852.995247004753,13.098,optimal
3.505851818e7,3.031897287e7,7770.61,62620.49,0.0,3.69673326e6,6.41068272e6,-0.0,0.0,0.0,761036.3899999999,0.0,278344.98,482691.41,-0.0,0.0,0.0,6.36796054e6,1.243436643e7,6.516568363e7,3.517240055e7,7.085407803e7,4.252370774e7,4.760676698e7,0.0,5.08305924e6,6.86899897e6,1.243436643e7,1.719557793e7,293975.81,397264.6,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,23128.6355,0.0,61167.0,5.96188618e6,7.114861894918481e6,1.0,0.0,3.552651148e7,0.0498,5.030883e6,23128.6355,3.7443138e7,0.9054993945006053,3783,0.028319961680038315,3103.6969963030033,34.502,optimal
3.505851818e7,3.779616145e7,8824.19,79787.15,0.0,2.93366993e6,4.78219416e6,-0.0,0.0,0.0,636520.5700000001,0.0,242013.24,394507.33,-0.0,0.0,0.0,5.20458217e6,1.409058797e7,7.149723988e7,3.858994843e7,7.510538512e7,4.775400626e7,5.26805364e7,0.0,4.92653015e6,6.65747317e6,1.409058797e7,2.14358163e7,284923.04,385031.13,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,22409.0195,0.0,61167.0,5.7763902e6,8.869447432910597e6,1.0,0.0,3.449060102e7,0.0497,4.874354e6,22409.0195,3.6278146e7,0.9292993707006292,94,0.00627998372001628,4852.995247004753,24.499,optimal
3.505851818e7,3.031897287e7,7770.61,62620.49,0.0,3.69673326e6,6.41068272e6,-0.0,0.0,0.0,761036.3899999999,0.0,278344.98,482691.41,-0.0,0.0,0.0,6.36796054e6,1.243436643e7,6.516568363e7,3.517240055e7,7.085407803e7,4.252370774e7,4.760676698e7,0.0,5.08305924e6,6.86899897e6,1.243436643e7,1.719557793e7,293975.81,397264.6,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,23128.6355,0.0,61167.0,5.96188618e6,7.114861894918481e6,1.0,0.0,3.552651148e7,0.0498,5.030883e6,23128.6355,3.7443138e7,0.9054993945006053,3783,0.028319961680038315,3103.6969963030033,34.4,optimal
3.505851818e7,3.031897287e7,7770.61,62620.49,0.0,3.69673326e6,6.41068272e6,-0.0,0.0,0.0,761036.3899999999,0.0,278344.98,482691.41,-0.0,0.0,0.0,6.36796054e6,1.243436643e7,6.516568363e7,3.517240055e7,7.085407803e7,4.252370774e7,4.760676698e7,0.0,5.08305924e6,6.86899897e6,1.243436643e7,1.719557793e7,293975.81,397264.6,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,23128.6355,0.0,61167.0,5.96188618e6,7.114861894918481e6,1.0,0.0,3.552651148e7,0.0498,5.030883e6,23128.6355,3.7443138e7,0.6723996276003723,8264,0.02011996988003012,4593.295506704493,34.511,optimal
3.505851818e7,3.2256630849999998e7,8242.47,66671.95,0.0,3.22343259e6,5.76557349e6,-0.0,0.0,0.0,788133.56,0.0,282622.5,505511.06,-0.0,0.0,0.0,6.6690113e6,1.246224876e7,6.386890208e7,3.447257119e7,6.899471487e7,4.229368694e7,4.693481995e7,0.0,4.64113301e6,6.27180136e6,1.246224876e7,1.829451577e7,268417.26,362726.02,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,21096.9543,0.0,61167.0,5.43817816e6,7.569563676001096e6,1.0,0.0,3.251549647e7,0.0495,4.588957e6,21096.9543,3.4154033e7,0.7311995688004311,7093,0.01451997548002452,1550.3985496014504,48.337,optimal
3.505851818e7,1.0416071336e8,10000.0,248481.22,0.0,105522.32,291054.03,-0.0,0.0,0.0,29779.329999999998,0.0,7923.78,21855.55,-0.0,0.0,0.0,288331.84,3.483497448e7,1.7194692863e8,9.280718913e7,1.6383908073e8,1.1805852671e8,1.2764216361e8,0.0,9.5836369e6,1.295086067e7,3.483497448e7,5.906586841e7,554264.13,749005.58,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,43819.2809,0.0,61167.0,1.129532979e7,2.444186398161271e7,1.0,0.0,6.730420528e7,0.0511,9.531461e6,43819.2809,7.0939394e7,0.7423995576004424,8416,0.0201999698000302,687.999412000588,37.064,optimal
3.505851818e7,3.2256630849999998e7,8242.47,66671.95,0.0,3.22343259e6,5.76557349e6,-0.0,0.0,0.0,788133.56,0.0,282622.5,505511.06,-0.0,0.0,0.0,6.6690113e6,1.246224876e7,6.386890208e7,3.447257119e7,6.899471487e7,4.229368694e7,4.693481995e7,0.0,4.64113301e6,6.27180136e6,1.246224876e7,1.829451577e7,268417.26,362726.02,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,21096.9543,0.0,61167.0,5.43817816e6,7.569563676001096e6,1.0,0.0,3.251549647e7,0.0495,4.588957e6,21096.9543,3.4154033e7,0.9467993532006467,7700,0.028559961440038563,1501.3985986014015,49.457,optimal
3.505851818e7,4.744546371e7,9830.77,102645.92,0.0,2.14915192e6,3.18771603e6,-0.0,0.0,0.0,439878.21,0.0,177138.56,262739.65,-0.0,0.0,0.0,3.46622236e6,1.684094734e7,8.415530243e7,4.542212442e7,8.506035733e7,5.692544954e7,6.226307176e7,0.0,5.33762223e6,7.21300301e6,1.684094734e7,2.690763946e7,308698.31,417159.88,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,24298.9458,0.0,61167.0,6.26355798e6,1.1133712635503173e7,1.0,0.0,3.739871307e7,0.0499,5.285446e6,24298.9458,3.9337763e7,0.7423995576004424,8416,0.0201999698000302,687.999412000588,60.689,optimal
3.505851818e7,3.2256630849999998e7,8242.47,66671.95,0.0,3.22343259e6,5.76557349e6,-0.0,0.0,0.0,788133.56,0.0,282622.5,505511.06,-0.0,0.0,0.0,6.6690113e6,1.246224876e7,6.386890208e7,3.447257119e7,6.899471487e7,4.229368694e7,4.693481995e7,0.0,4.64113301e6,6.27180136e6,1.246224876e7,1.829451577e7,268417.26,362726.02,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,21096.9543,0.0,61167.0,5.43817816e6,7.569563676001096e6,1.0,0.0,3.251549647e7,0.0495,4.588957e6,21096.9543,3.4154033e7,0.9467993532006467,7700,0.028559961440038563,1501.3985986014015,49.461,optimal
3.505851818e7,3.2256630849999998e7,8242.47,66671.95,0.0,3.22343259e6,5.76557349e6,-0.0,0.0,0.0,788133.56,0.0,282622.5,505511.06,-0.0,0.0,0.0,6.6690113e6,1.246224876e7,6.386890208e7,3.447257119e7,6.899471487e7,4.229368694e7,4.693481995e7,0.0,4.64113301e6,6.27180136e6,1.246224876e7,1.829451577e7,268417.26,362726.02,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,21096.9543,0.0,61167.0,5.43817816e6,7.569563676001096e6,1.0,0.0,3.251549647e7,0.0495,4.588957e6,21096.9543,3.4154033e7,0.9467993532006467,7700,0.028559961440038563,1501.3985986014015,49.461,optimal
3.505851818e7,5.951174528e7,10000.0,133406.56,0.0,194856.4,226042.45,-0.0,0.0,0.0,39474.45,0.0,18274.82,21199.63,-0.0,0.0,0.0,279678.55,2.763153293e7,1.5378979e8,8.300576448e7,1.4067119088e8,9.743403956e7,1.106372974e8,0.0,1.320325784e7,1.784224033e7,2.763153293e7,3.374944376e7,763602.82,1.0318957e6,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,60459.8767,0.0,61167.0,1.558478898e7,1.3965058645568801e7,1.0,0.0,9.332550364e7,0.0515,1.3151082e7,60459.8767,9.7878991e7,0.7248995751004248,751,0.02523996476003524,452.7996472003528,55.582,optimal
3.505851818e7,3.9307016879999995e7,9783.6,81764.76,0.0,2.00971775e6,2.50850009e6,-0.0,0.0,0.0,410839.24,0.0,182742.61,228096.63,-0.0,0.0,0.0,3.00919043e6,1.563798915e7,8.165127755e7,4.407035151e7,8.068960495e7,5.360087901e7,5.970834066e7,0.0,6.10746165e6,8.25332656e6,1.563798915e7,2.229303225e7,353221.53,477326.39,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000153,1.0,27838.1525,0.0,61167.0,7.17586201e6,9.224037443902005e6,1.0,0.0,4.294063057e7,0.0503,6.055286e6,27838.1525,4.5067414e7,0.9005993994006005,7304,0.01111997888002112,609.5994904005097,42.76,optimal
3.505851818e7,1.1078391549999999e7,3385.09,21791.1,0.0,4.90715573e6,1.355077425e7,-0.0,0.0,0.0,1.85275424e6,0.0,492566.26,1.36018798e6,-0.0,0.0,0.0,1.794443242e7,5.33066477e6,2.807669951e7,1.515399104e7,4.46774443e7,1.784025249e7,2.048465581e7,0.0,2.64440332e6,3.573518e6,5.33066477e6,6.2834836e6,152937.54,206672.36,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999994,1.0,11917.3269,0.0,61167.0,3.07193853e6,2.5997729684831095e6,1.0,0.0,1.842413511e7,0.0471,2.592227e6,11917.3269,1.9293058e7,0.3146999853000147,4794,0.0016799883200116807,4044.4960555039443,38.874,optimal
3.505851818e7,3.522616956e7,10000.0,70814.87,0.0,1.51730206e6,1.69235647e6,-0.0,0.0,0.0,250178.02000000002,0.0,118266.67,131911.35,-0.0,0.0,0.0,1.7402553e6,1.860988056e7,1.0656116559e8,5.751459282e7,9.95337029e7,6.605596078e7,7.612447338e7,0.0,1.00685126e7,1.360609811e7,1.860988056e7,1.997927097e7,582306.63,786900.86,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,46048.4151,0.0,61167.0,1.186993541e7,8.266488580381175e6,1.0,0.0,7.078590145e7,0.0512,1.0016337e7,46048.4151,7.4548157e7,0.9005993994006005,7304,0.01111997888002112,609.5994904005097,40.014,optimal
3.505851818e7,1.1078391549999999e7,3385.09,21791.1,0.0,4.90715573e6,1.355077425e7,-0.0,0.0,0.0,1.85275424e6,0.0,492566.26,1.36018798e6,-0.0,0.0,0.0,1.794443242e7,5.33066477e6,2.807669951e7,1.515399104e7,4.46774443e7,1.784025249e7,2.048465581e7,0.0,2.64440332e6,3.573518e6,5.33066477e6,6.2834836e6,152937.54,206672.36,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999994,1.0,11917.3269,0.0,61167.0,3.07193853e6,2.5997729684831095e6,1.0,0.0,1.842413511e7,0.0471,2.592227e6,11917.3269,1.9293058e7,0.3146999853000147,4794,0.0016799883200116807,4044.4960555039443,38.776,optimal
3.505851818e7,1.1078391549999999e7,3385.09,21791.1,0.0,4.90715573e6,1.355077425e7,-0.0,0.0,0.0,1.85275424e6,0.0,492566.26,1.36018798e6,-0.0,0.0,0.0,1.794443242e7,5.33066477e6,2.807669951e7,1.515399104e7,4.46774443e7,1.784025249e7,2.048465581e7,0.0,2.64440332e6,3.573518e6,5.33066477e6,6.2834836e6,152937.54,206672.36,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999994,1.0,11917.3269,0.0,61167.0,3.07193853e6,2.5997729684831095e6,1.0,0.0,1.842413511e7,0.0471,2.592227e6,11917.3269,1.9293058e7,0.7248995751004248,751,0.02523996476003524,452.7996472003528,55.585,optimal
3.505851818e7,1.183100052e7,3053.8,24392.54,0.0,4.71612921e6,1.425535275e7,-0.0,0.0,0.0,1.9999155799999998e6,0.0,497159.91,1.50275567e6,-0.0,0.0,0.0,1.982527265e7,5.13220591e6,2.604215739e7,1.405593341e7,4.361976847e7,1.692454811e7,1.918813933e7,0.0,2.26359121e6,3.05890704e6,5.13220591e6,6.71002944e6,130913.5,176910.13,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,10166.6076,0.0,61167.0,2.62065426e6,2.7763459250436914e6,1.0,0.0,1.573530657e7,0.0462,2.211415e6,10166.6076,1.6458804e7,0.348999951000049,6158,-0.00312000687999312,4554.095545904454,38.927,optimal
3.505851818e7,1.714977307e7,5064.93,34083.64,0.0,5.47179653e6,1.368196697e7,-0.0,0.0,0.0,1.57800888e6,0.0,450801.41,1.12720747e6,-0.0,0.0,0.0,1.487081097e7,7.2935822e6,3.774012561e7,2.036976769e7,5.455834398e7,2.452815946e7,2.766334989e7,0.0,3.13519043e6,4.23674382e6,7.2935822e6,9.72697072e6,181321.93,245029.64,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,14173.6377,0.0,61167.0,3.65354951e6,4.02453408165082e6,1.0,0.0,2.181456213e7,0.048,3.083014e6,14173.6377,2.2945818e7,0.4637998362001638,5493,0.002159987840012161,457.6996423003577,32.037,optimal
3.505851818e7,1.183100052e7,3053.8,24392.54,0.0,4.71612921e6,1.425535275e7,-0.0,0.0,0.0,1.9999155799999998e6,0.0,497159.91,1.50275567e6,-0.0,0.0,0.0,1.982527265e7,5.13220591e6,2.604215739e7,1.405593341e7,4.361976847e7,1.692454811e7,1.918813933e7,0.0,2.26359121e6,3.05890704e6,5.13220591e6,6.71002944e6,130913.5,176910.13,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,10166.6076,0.0,61167.0,2.62065426e6,2.7763459250436914e6,1.0,0.0,1.573530657e7,0.0462,2.211415e6,10166.6076,1.6458804e7,0.8984994015005985,2309,0.020239969760030244,761.4993385006615,38.928,optimal
3.505851818e7,1.693749978e7,5005.22,33655.81,0.0,4.77418536e6,1.139420642e7,-0.0,0.0,0.0,1.61492991e6,0.0,476854.77,1.13807514e6,-0.0,0.0,0.0,1.501418392e7,7.20164568e6,3.723168484e7,2.009534374e7,5.110884322e7,2.420226426e7,2.729698942e7,0.0,3.09472516e6,4.18206102e6,7.20164568e6,9.60657338e6,178981.65,241867.09,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999983,1.0,13987.6055,0.0,61167.0,3.60559583e6,3.9747192000207445e6,1.0,0.0,2.16223209e7,0.048,3.042549e6,13987.6055,2.2644649e7,0.4637998362001638,5493,0.002159987840012161,457.6996423003577,41.769,optimal
3.505851818e7,1.183100052e7,3053.8,24392.54,0.0,4.71612921e6,1.425535275e7,-0.0,0.0,0.0,1.9999155799999998e6,0.0,497159.91,1.50275567e6,-0.0,0.0,0.0,1.982527265e7,5.13220591e6,2.604215739e7,1.405593341e7,4.361976847e7,1.692454811e7,1.918813933e7,0.0,2.26359121e6,3.05890704e6,5.13220591e6,6.71002944e6,130913.5,176910.13,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,10166.6076,0.0,61167.0,2.62065426e6,2.7763459250436914e6,1.0,0.0,1.573530657e7,0.0462,2.211415e6,10166.6076,1.6458804e7,0.348999951000049,6158,-0.00312000687999312,4554.095545904454,38.894,optimal
3.505851818e7,1.183100052e7,3053.8,24392.54,0.0,4.71612921e6,1.425535275e7,-0.0,0.0,0.0,1.9999155799999998e6,0.0,497159.91,1.50275567e6,-0.0,0.0,0.0,1.982527265e7,5.13220591e6,2.604215739e7,1.405593341e7,4.361976847e7,1.692454811e7,1.918813933e7,0.0,2.26359121e6,3.05890704e6,5.13220591e6,6.71002944e6,130913.5,176910.13,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,10166.6076,0.0,61167.0,2.62065426e6,2.7763459250436914e6,1.0,0.0,1.573530657e7,0.0462,2.211415e6,10166.6076,1.6458804e7,0.348999951000049,6158,-0.00312000687999312,4554.095545904454,38.859,optimal
3.505851818e7,3.53600218e7,10000.0,71159.85,0.0,2.8396693e6,4.24029052e6,-0.0,0.0,0.0,665682.84,0.0,266995.74,398687.1,-0.0,0.0,0.0,5.25972423e6,1.347107273e7,6.884686133e7,3.71593941e7,7.1813172e7,4.573320865e7,5.063046683e7,0.0,4.89725818e6,6.61791646e6,1.347107273e7,2.005516739e7,283230.11,382743.39,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,22274.4465,0.0,61167.0,5.74170123e6,8.297897121922253e6,1.0,0.0,3.438470003e7,0.0497,4.845082e6,22274.4465,3.6060284e7,0.6744996255003745,5889,0.0029599870400129607,3657.3964426035577,54.777,optimal
3.505851818e7,1.6831415560000002e7,4505.84,34379.87,0.0,5.67791083e6,1.538673751e7,-0.0,0.0,0.0,1.64629976e6,0.0,443755.01,1.20254475e6,-0.0,0.0,0.0,1.586470641e7,7.01382327e6,3.594002556e7,1.939820418e7,5.490324567e7,2.347929039e7,2.641202745e7,0.0,2.93273706e6,3.96315819e6,7.01382327e6,9.54614386e6,169613.16,229206.97,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999981,1.0,13242.8926,0.0,61167.0,3.41363061e6,3.949792258286718e6,1.0,0.0,2.035825705e7,0.0477,2.880561e6,13242.8926,2.1439027e7,0.5085997914002086,1930,0.024999965000035,1310.2987897012104,22.66,optimal
3.505851818e7,3.53600218e7,10000.0,71159.85,0.0,2.8396693e6,4.24029052e6,-0.0,0.0,0.0,665682.84,0.0,266995.74,398687.1,-0.0,0.0,0.0,5.25972423e6,1.347107273e7,6.884686133e7,3.71593941e7,7.1813172e7,4.573320865e7,5.063046683e7,0.0,4.89725818e6,6.61791646e6,1.347107273e7,2.005516739e7,283230.11,382743.39,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,22274.4465,0.0,61167.0,5.74170123e6,8.297897121922253e6,1.0,0.0,3.438470003e7,0.0497,4.845082e6,22274.4465,3.6060284e7,0.5505997494002506,8129,0.00795998204001796,1761.0983389016612,54.641,optimal
3.505851818e7,4.420286343e7,9569.73,94810.11,0.0,1.7682444e6,2.46740707e6,-0.0,0.0,0.0,419583.82,0.0,175162.37,244421.45,-0.0,0.0,0.0,3.22455739e6,1.636648007e7,8.319338077e7,4.490283634e7,8.25737753e7,5.562008223e7,6.126931641e7,0.0,5.64923418e6,7.63410024e6,1.636648007e7,2.506890709e7,326720.21,441513.8,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,25731.5291,0.0,61167.0,6.63283608e6,1.037282434889745e7,1.0,0.0,3.9768765e7,0.0501,5.597058e6,25731.5291,4.1656984e7,0.5085997914002086,1930,0.024999965000035,1310.2987897012104,34.361,optimal
3.505851818e7,3.53600218e7,10000.0,71159.85,0.0,2.8396693e6,4.24029052e6,-0.0,0.0,0.0,665682.84,0.0,266995.74,398687.1,-0.0,0.0,0.0,5.25972423e6,1.347107273e7,6.884686133e7,3.71593941e7,7.1813172e7,4.573320865e7,5.063046683e7,0.0,4.89725818e6,6.61791646e6,1.347107273e7,2.005516739e7,283230.11,382743.39,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,22274.4465,0.0,61167.0,5.74170123e6,8.297897121922253e6,1.0,0.0,3.438470003e7,0.0497,4.845082e6,22274.4465,3.6060284e7,0.5505997494002506,8129,0.00795998204001796,1761.0983389016612,54.636,optimal
3.505851818e7,3.53600218e7,10000.0,71159.85,0.0,2.8396693e6,4.24029052e6,-0.0,0.0,0.0,665682.84,0.0,266995.74,398687.1,-0.0,0.0,0.0,5.25972423e6,1.347107273e7,6.884686133e7,3.71593941e7,7.1813172e7,4.573320865e7,5.063046683e7,0.0,4.89725818e6,6.61791646e6,1.347107273e7,2.005516739e7,283230.11,382743.39,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,22274.4465,0.0,61167.0,5.74170123e6,8.297897121922253e6,1.0,0.0,3.438470003e7,0.0497,4.845082e6,22274.4465,3.6060284e7,0.5085997914002086,1930,0.024999965000035,1310.2987897012104,54.938,optimal
3.505851818e7,3.688654572e7,10000.0,75094.19,0.0,2.12974855e6,2.56548043e6,-0.0,0.0,0.0,432046.70999999996,0.0,195975.71,236071.0,-0.0,0.0,0.0,3.11439307e6,1.516870113e7,8.008997967e7,4.322759755e7,7.912574439e7,5.217144655e7,5.839629868e7,0.0,6.22485213e6,8.41196234e6,1.516870113e7,2.092072178e7,360010.74,486501.0,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,28377.8354,0.0,61167.0,7.31497649e6,8.65609323299793e6,1.0,0.0,4.378493008e7,0.0503,6.172676e6,28377.8354,4.5941111e7,0.99019930980069,6242,0.009999980000020002,4446.2956537043465,63.444,optimal
3.505851818e7,4.615832975e7,9763.09,99463.75,0.0,1.66354909e6,2.29942607e6,-0.0,0.0,0.0,379878.54000000004,0.0,159462.67,220415.87,-0.0,0.0,0.0,2.90786105e6,1.697382141e7,8.61243362e7,4.648480626e7,8.510721887e7,5.767611097e7,6.345862766e7,0.0,5.78251669e6,7.81421174e6,1.697382141e7,2.617778681e7,334428.53,451930.44,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,26344.273,0.0,61167.0,6.79078353e6,1.0831685518790802e7,1.0,0.0,4.068515159e7,0.0501,5.730341e6,26344.273,4.264896e7,0.9873993126006873,911,0.0217999682000318,1388.6987113012888,42.056,optimal
