Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,145878,-,-,-,39.77,-121.62,-8,467,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Clearsky GHI,Clearsky DHI,Clearsky DNI
2018,5,15,21,30,0,0,0,0,0,0
2018,5,15,22,30,0,0,0,0,0,0
2018,5,15,23,30,0,0,0,0,0,0
2018,5,16,0,30,0,0,0,0,0,0
2018,5,16,1,30,0,0,0,0,0,0
2018,5,16,2,30,0,0,0,0,0,0
2018,5,16,3,30,0,0,0,0,0,0
2018,5,16,4,30,0,0,0,0,0,0
2018,5,16,5,30,65,39,238,68,38,276
2018,5,16,6,30,194,98,322,245,74,576
2018,5,16,7,30,364,162,420,443,97,721
2018,5,16,8,30,312,269,66,630,113,802
2018,5,16,9,30,279,265,18,788,123,852
2018,5,16,10,30,186,180,7,901,131,877
2018,5,16,11,30,482,400,88,960,134,889
2018,5,16,12,30,383,357,28,960,144,876
2018,5,16,13,30,412,354,65,898,152,843
2018,5,16,14,30,513,369,182,787,147,808
2018,5,16,15,30,447,290,238,632,136,752
2018,5,16,16,30,310,206,210,448,122,656
2018,5,16,17,30,121,72,155,253,94,504
2018,5,16,18,30,38,27,88,78,47,239
2018,5,16,19,30,0,0,0,0,0,0
2018,5,16,20,30,0,0,0,0,0,0
2018,5,16,21,30,0,0,0,0,0,0
2018,5,16,22,30,0,0,0,0,0,0
2018,5,16,23,30,0,0,0,0,0,0
2018,5,17,0,30,0,0,0,0,0,0
2018,5,17,1,30,0,0,0,0,0,0
2018,5,17,2,30,0,0,0,0,0,0
2018,5,17,3,30,0,0,0,0,0,0
2018,5,17,4,30,0,0,0,0,0,0
2018,5,17,5,30,25,25,0,68,39,257
2018,5,17,6,30,133,111,75,242,77,551
2018,5,17,7,30,240,187,110,438,100,702
2018,5,17,8,30,511,246,410,625,112,793
2018,5,17,9,30,610,338,348,783,122,845
2018,5,17,10,30,895,129,871,895,129,871
2018,5,17,11,30,956,132,886,956,132,886
2018,5,17,12,30,956,131,884,956,131,884
2018,5,17,13,30,815,238,651,900,131,868
2018,5,17,14,30,679,298,480,789,125,837
2018,5,17,15,30,485,277,314,636,115,787
2018,5,17,16,30,404,144,521,453,101,705
2018,5,17,17,30,227,98,405,259,77,571
2018,5,17,18,30,83,43,309,83,43,309
2018,5,17,19,30,0,0,0,0,0,0
2018,5,17,20,30,0,0,0,0,0,0
2018,5,17,21,30,0,0,0,0,0,0
2018,5,17,22,30,0,0,0,0,0,0
2018,5,17,23,30,0,0,0,0,0,0
2018,5,18,0,30,0,0,0,0,0,0
2018,5,18,1,30,0,0,0,0,0,0
2018,5,18,2,30,0,0,0,0,0,0
2018,5,18,3,30,0,0,0,0,0,0
2018,5,18,4,30,0,0,0,0,0,0
2018,5,18,5,30,73,38,313,73,38,313
2018,5,18,6,30,252,66,617,252,66,617
2018,5,18,7,30,453,82,766,453,82,766
2018,5,18,8,30,643,92,849,643,92,849
2018,5,18,9,30,804,98,901,804,98,901
2018,5,18,10,30,922,100,934,922,100,934
2018,5,18,11,30,984,101,948,984,101,948
2018,5,18,12,30,988,102,948,988,102,948
2018,5,18,13,30,933,101,937,933,101,937
2018,5,18,14,30,824,96,915,824,96,915
2018,5,18,15,30,669,89,874,669,89,874
2018,5,18,16,30,482,79,804,482,79,804
2018,5,18,17,30,267,69,617,280,65,672
2018,5,18,18,30,81,40,311,92,39,397
2018,5,18,19,30,0,0,0,0,0,0
2018,5,18,20,30,0,0,0,0,0,0
2018,5,18,21,30,0,0,0,0,0,0
2018,5,18,22,30,0,0,0,0,0,0
2018,5,18,23,30,0,0,0,0,0,0
2018,5,19,0,30,0,0,0,0,0,0
2018,5,19,1,30,0,0,0,0,0,0
2018,5,19,2,30,0,0,0,0,0,0
2018,5,19,3,30,0,0,0,0,0,0
2018,5,19,4,30,0,0,0,0,0,0
2018,5,19,5,30,64,39,220,73,40,288
2018,5,19,6,30,219,90,427,249,73,582
2018,5,19,7,30,344,187,323,446,94,726
2018,5,19,8,30,521,244,426,632,107,808
2018,5,19,9,30,764,158,772,789,114,860
2018,5,19,10,30,805,308,564,903,114,895
2018,5,19,11,30,964,116,909,964,116,909
2018,5,19,12,30,958,140,874,965,121,902
2018,5,19,13,30,907,126,878,907,126,878
2018,5,19,14,30,797,125,843,797,125,843
2018,5,19,15,30,644,120,788,644,120,788
2018,5,19,16,30,457,114,682,457,114,682
2018,5,19,17,30,255,91,508,260,91,523
2018,5,19,18,30,83,51,234,83,51,234
2018,5,19,19,30,0,0,0,0,0,0
2018,5,19,20,30,0,0,0,0,0,0
2018,5,19,21,30,0,0,0,0,0,0
2018,5,19,22,30,0,0,0,0,0,0
2018,5,19,23,30,0,0,0,0,0,0
2018,5,20,0,30,0,0,0,0,0,0
2018,5,20,1,30,0,0,0,0,0,0
2018,5,20,2,30,0,0,0,0,0,0
2018,5,20,3,30,0,0,0,0,0,0
2018,5,20,4,30,0,0,0,0,0,0
2018,5,20,5,30,68,43,215,72,44,242
2018,5,20,6,30,249,82,548,249,82,548
2018,5,20,7,30,449,104,708,449,104,708
2018,5,20,8,30,639,119,798,639,119,798
2018,5,20,9,30,666,295,472,801,124,861
2018,5,20,10,30,692,410,319,919,123,902
2018,5,20,11,30,717,449,287,981,126,915
2018,5,20,12,30,824,402,451,984,127,915
2018,5,20,13,30,901,175,815,927,126,900
2018,5,20,14,30,816,120,872,816,120,872
2018,5,20,15,30,660,111,823,660,111,823
2018,5,20,16,30,473,98,741,473,98,741
2018,5,20,17,30,273,78,599,273,78,599
2018,5,20,18,30,90,46,318,90,46,318
2018,5,20,19,30,0,0,0,0,0,0
2018,5,20,20,30,0,0,0,0,0,0
2018,5,20,21,30,0,0,0,0,0,0
2018,5,20,22,30,0,0,0,0,0,0
2018,5,20,23,30,0,0,0,0,0,0
2018,5,21,0,30,0,0,0,0,0,0
2018,5,21,1,30,0,0,0,0,0,0
2018,5,21,2,30,0,0,0,0,0,0
2018,5,21,3,30,0,0,0,0,0,0
2018,5,21,4,30,0,0,0,0,0,0
2018,5,21,5,30,74,43,261,74,43,261
2018,5,21,6,30,248,78,555,248,78,555
2018,5,21,7,30,444,99,705,444,99,705
2018,5,21,8,30,631,114,792,631,114,792
2018,5,21,9,30,789,116,854,789,116,854
2018,5,21,10,30,905,115,894,905,115,894
2018,5,21,11,30,964,117,906,964,117,906
2018,5,21,12,30,930,174,806,966,121,901
2018,5,21,13,30,508,373,151,908,121,883
2018,5,21,14,30,765,179,733,800,114,858
2018,5,21,15,30,648,104,813,648,104,813
2018,5,21,16,30,461,96,720,466,92,737
2018,5,21,17,30,194,91,315,272,73,608
2018,5,21,18,30,79,45,240,92,43,353
2018,5,21,19,30,0,0,0,0,0,0
2018,5,21,20,30,0,0,0,0,0,0
2018,5,21,21,30,0,0,0,0,0,0
2018,5,21,22,30,0,0,0,0,0,0
2018,5,21,23,30,0,0,0,0,0,0
2018,5,22,0,30,0,0,0,0,0,0
2018,5,22,1,30,0,0,0,0,0,0
2018,5,22,2,30,0,0,0,0,0,0
2018,5,22,3,30,0,0,0,0,0,0
2018,5,22,4,30,0,0,0,0,0,0
2018,5,22,5,30,77,39,313,77,39,313
2018,5,22,6,30,255,70,601,255,70,601
2018,5,22,7,30,452,88,742,452,88,742
2018,5,22,8,30,638,100,822,638,100,822
2018,5,22,9,30,795,107,872,795,107,872
2018,5,22,10,30,861,201,746,909,111,901
2018,5,22,11,30,928,181,798,968,115,911
2018,5,22,12,30,812,414,424,968,120,903
2018,5,22,13,30,691,403,322,911,122,883
2018,5,22,14,30,561,365,244,800,117,852
2018,5,22,15,30,600,189,613,648,109,804
2018,5,22,16,30,462,102,707,465,99,718
2018,5,22,17,30,265,81,558,270,79,579
2018,5,22,18,30,87,46,285,92,47,319
2018,5,22,19,30,0,0,0,0,0,0
2018,5,22,20,30,0,0,0,0,0,0
2018,5,22,21,30,0,0,0,0,0,0
2018,5,22,22,30,0,0,0,0,0,0
2018,5,22,23,30,0,0,0,0,0,0
2018,5,23,0,30,0,0,0,0,0,0
2018,5,23,1,30,0,0,0,0,0,0
2018,5,23,2,30,0,0,0,0,0,0
2018,5,23,3,30,0,0,0,0,0,0
2018,5,23,4,30,0,0,0,0,0,0
2018,5,23,5,30,8,8,0,73,46,222
2018,5,23,6,30,59,57,6,243,90,492
2018,5,23,7,30,253,203,102,434,117,644
2018,5,23,8,30,429,285,220,618,134,739
2018,5,23,9,30,701,251,570,771,152,784
2018,5,23,10,30,881,168,805,881,168,805
2018,5,23,11,30,947,161,839,947,161,839
2018,5,23,12,30,955,149,857,955,149,857
2018,5,23,13,30,907,136,862,907,136,862
2018,5,23,14,30,804,123,848,804,123,848
2018,5,23,15,30,655,111,809,655,111,809
2018,5,23,16,30,475,95,743,475,95,743
2018,5,23,17,30,280,76,616,280,76,616
2018,5,23,18,30,84,50,235,98,46,358
2018,5,23,19,30,0,0,0,0,0,0
2018,5,23,20,30,0,0,0,0,0,0
2018,5,23,21,30,0,0,0,0,0,0
2018,5,23,22,30,0,0,0,0,0,0
2018,5,23,23,30,0,0,0,0,0,0
2018,5,24,0,30,0,0,0,0,0,0
2018,5,24,1,30,0,0,0,0,0,0
2018,5,24,2,30,0,0,0,0,0,0
2018,5,24,3,30,0,0,0,0,0,0
2018,5,24,4,30,0,0,0,0,0,0
2018,5,24,5,30,83,39,353,83,39,353
2018,5,24,6,30,261,68,620,264,67,631
2018,5,24,7,30,328,185,290,462,84,766
2018,5,24,8,30,548,221,498,648,97,839
2018,5,24,9,30,770,157,775,802,108,877
2018,5,24,10,30,810,301,574,912,119,894
2018,5,24,11,30,806,408,424,972,125,903
2018,5,24,12,30,774,421,375,974,127,900
2018,5,24,13,30,689,411,310,921,126,888
2018,5,24,14,30,767,195,711,814,120,863
2018,5,24,15,30,661,110,817,661,110,817
2018,5,24,16,30,475,102,727,475,102,727
2018,5,24,17,30,246,97,448,276,85,574
2018,5,24,18,30,64,46,120,94,51,294
2018,5,24,19,30,0,0,0,0,0,0
2018,5,24,20,30,0,0,0,0,0,0
2018,5,24,21,30,0,0,0,0,0,0
2018,5,24,22,30,0,0,0,0,0,0
2018,5,24,23,30,0,0,0,0,0,0
2018,5,25,0,30,0,0,0,0,0,0
2018,5,25,1,30,0,0,0,0,0,0
2018,5,25,2,30,0,0,0,0,0,0
2018,5,25,3,30,0,0,0,0,0,0
2018,5,25,4,30,0,0,0,0,0,0
2018,5,25,5,30,6,6,0,75,49,202
2018,5,25,6,30,12,12,0,245,99,466
2018,5,25,7,30,26,26,0,436,134,610
2018,5,25,8,30,40,40,0,618,158,699
2018,5,25,9,30,60,60,0,775,169,765
2018,5,25,10,30,108,107,1,893,168,816
2018,5,25,11,30,103,103,0,959,162,848
2018,5,25,12,30,112,111,1,965,159,855
2018,5,25,13,30,168,163,6,911,154,844
2018,5,25,14,30,272,257,19,806,141,826
2018,5,25,15,30,206,198,12,655,127,782
2018,5,25,16,30,189,168,41,473,111,703
2018,5,25,17,30,129,104,74,277,88,564
2018,5,25,18,30,51,48,18,97,51,305
2018,5,25,19,30,0,0,0,0,0,0
2018,5,25,20,30,0,0,0,0,0,0
2018,5,25,21,30,0,0,0,0,0,0
2018,5,25,22,30,0,0,0,0,0,0
2018,5,25,23,30,0,0,0,0,0,0
2018,5,26,0,30,0,0,0,0,0,0
2018,5,26,1,30,0,0,0,0,0,0
2018,5,26,2,30,0,0,0,0,0,0
2018,5,26,3,30,0,0,0,0,0,0
2018,5,26,4,30,0,0,0,0,0,0
2018,5,26,5,30,10,10,0,82,43,307
2018,5,26,6,30,51,51,0,258,73,590
2018,5,26,7,30,121,121,0,455,89,738
2018,5,26,8,30,166,164,3,642,101,821
2018,5,26,9,30,219,211,10,799,112,866
2018,5,26,10,30,176,171,6,912,118,893
2018,5,26,11,30,365,341,25,976,117,914
2018,5,26,12,30,346,325,22,978,123,906
2018,5,26,13,30,350,318,36,918,132,876
2018,5,26,14,30,355,312,53,812,123,854
2018,5,26,15,30,622,160,683,661,111,812
2018,5,26,16,30,480,96,743,480,96,743
2018,5,26,17,30,275,80,577,285,76,619
2018,5,26,18,30,96,47,326,103,47,371
2018,5,26,19,30,2,2,6,2,2,6
2018,5,26,20,30,0,0,0,0,0,0
2018,5,26,21,30,0,0,0,0,0,0
2018,5,26,22,30,0,0,0,0,0,0
2018,5,26,23,30,0,0,0,0,0,0
2018,5,27,0,30,0,0,0,0,0,0
2018,5,27,1,30,0,0,0,0,0,0
2018,5,27,2,30,0,0,0,0,0,0
2018,5,27,3,30,0,0,0,0,0,0
2018,5,27,4,30,0,0,0,0,0,0
2018,5,27,5,30,82,41,312,87,40,365
2018,5,27,6,30,269,64,648,269,64,648
2018,5,27,7,30,465,83,770,469,79,785
2018,5,27,8,30,655,88,860,655,88,860
2018,5,27,9,30,763,168,750,812,93,905
2018,5,27,10,30,924,97,929,924,97,929
2018,5,27,11,30,986,100,941,986,100,941
2018,5,27,12,30,989,100,942,989,100,942
2018,5,27,13,30,935,97,932,935,97,932
2018,5,27,14,30,827,93,908,827,93,908
2018,5,27,15,30,675,87,867,675,87,867
2018,5,27,16,30,492,76,803,492,76,803
2018,5,27,17,30,296,62,689,296,62,689
2018,5,27,18,30,110,40,457,110,40,457
2018,5,27,19,30,2,2,14,2,2,14
2018,5,27,20,30,0,0,0,0,0,0
2018,5,27,21,30,0,0,0,0,0,0
2018,5,27,22,30,0,0,0,0,0,0
2018,5,27,23,30,0,0,0,0,0,0
2018,5,28,0,30,0,0,0,0,0,0
2018,5,28,1,30,0,0,0,0,0,0
2018,5,28,2,30,0,0,0,0,0,0
2018,5,28,3,30,0,0,0,0,0,0
2018,5,28,4,30,0,0,0,0,0,0
2018,5,28,5,30,93,36,431,93,36,431
2018,5,28,6,30,277,58,692,277,58,692
2018,5,28,7,30,477,71,816,477,71,816
2018,5,28,8,30,665,80,885,665,80,885
2018,5,28,9,30,822,86,926,822,86,926
2018,5,28,10,30,935,88,951,935,88,951
2018,5,28,11,30,995,88,963,995,88,963
2018,5,28,12,30,996,89,960,996,89,960
2018,5,28,13,30,942,88,949,942,88,949
2018,5,28,14,30,834,84,927,834,84,927
2018,5,28,15,30,681,77,888,681,77,888
2018,5,28,16,30,498,69,825,498,69,825
2018,5,28,17,30,301,57,714,301,57,714
2018,5,28,18,30,114,38,489,114,38,489
2018,5,28,19,30,2,3,19,2,3,19
2018,5,28,20,30,0,0,0,0,0,0
2018,5,28,21,30,0,0,0,0,0,0
2018,5,28,22,30,0,0,0,0,0,0
2018,5,28,23,30,0,0,0,0,0,0
2018,5,29,0,30,0,0,0,0,0,0
2018,5,29,1,30,0,0,0,0,0,0
2018,5,29,2,30,0,0,0,0,0,0
2018,5,29,3,30,0,0,0,0,0,0
2018,5,29,4,30,0,0,0,0,0,0
2018,5,29,5,30,94,36,437,94,36,437
2018,5,29,6,30,278,58,691,278,58,691
2018,5,29,7,30,476,71,812,476,71,812
2018,5,29,8,30,662,81,878,662,81,878
2018,5,29,9,30,820,86,923,820,86,923
2018,5,29,10,30,934,87,950,934,87,950
2018,5,29,11,30,996,89,962,996,89,962
2018,5,29,12,30,999,90,961,999,90,961
2018,5,29,13,30,945,91,948,945,91,948
2018,5,29,14,30,839,86,929,839,86,929
2018,5,29,15,30,688,80,892,688,80,892
2018,5,29,16,30,504,72,827,504,72,827
2018,5,29,17,30,304,60,710,304,60,710
2018,5,29,18,30,116,41,476,116,41,476
2018,5,29,19,30,2,2,17,2,2,17
2018,5,29,20,30,0,0,0,0,0,0
2018,5,29,21,30,0,0,0,0,0,0
2018,5,29,22,30,0,0,0,0,0,0
2018,5,29,23,30,0,0,0,0,0,0
2018,5,30,0,30,0,0,0,0,0,0
2018,5,30,1,30,0,0,0,0,0,0
2018,5,30,2,30,0,0,0,0,0,0
2018,5,30,3,30,0,0,0,0,0,0
2018,5,30,4,30,0,0,0,0,0,0
2018,5,30,5,30,75,43,236,93,43,372
2018,5,30,6,30,244,90,482,274,73,630
2018,5,30,7,30,450,110,681,471,94,755
2018,5,30,8,30,559,218,515,654,109,823
2018,5,30,9,30,651,329,405,810,114,874
2018,5,30,10,30,776,371,454,923,114,907
2018,5,30,11,30,903,304,635,980,121,910
2018,5,30,12,30,918,244,712,983,122,909
2018,5,30,13,30,871,224,717,931,118,901
2018,5,30,14,30,802,163,787,827,115,877
2018,5,30,15,30,676,108,832,676,108,832
2018,5,30,16,30,494,101,750,494,101,750
2018,5,30,17,30,268,100,487,297,85,614
2018,5,30,18,30,95,53,265,111,53,361
2018,5,30,19,30,2,2,6,2,2,6
2018,5,30,20,30,0,0,0,0,0,0
2018,5,30,21,30,0,0,0,0,0,0
2018,5,30,22,30,0,0,0,0,0,0
2018,5,30,23,30,0,0,0,0,0,0
2018,5,31,0,30,0,0,0,0,0,0
2018,5,31,1,30,0,0,0,0,0,0
2018,5,31,2,30,0,0,0,0,0,0
2018,5,31,3,30,0,0,0,0,0,0
2018,5,31,4,30,0,0,0,0,0,0
2018,5,31,5,30,55,47,57,82,55,201
2018,5,31,6,30,135,113,70,254,107,460
2018,5,31,7,30,216,194,44,445,143,604
2018,5,31,8,30,241,229,18,628,167,695
2018,5,31,9,30,471,381,113,792,163,789
2018,5,31,10,30,483,418,73,916,142,867
2018,5,31,11,30,596,469,134,978,145,882
2018,5,31,12,30,581,461,127,983,143,886
2018,5,31,13,30,711,390,356,932,138,879
2018,5,31,14,30,826,129,857,826,129,857
2018,5,31,15,30,674,119,811,674,119,811
2018,5,31,16,30,492,103,740,492,103,740
2018,5,31,17,30,296,84,611,296,84,611
2018,5,31,18,30,112,53,365,112,53,365
2018,5,31,19,30,2,2,7,2,2,7
2018,5,31,20,30,0,0,0,0,0,0
2018,5,31,21,30,0,0,0,0,0,0
2018,5,31,22,30,0,0,0,0,0,0
2018,5,31,23,30,0,0,0,0,0,0
2018,6,1,0,30,0,0,0,0,0,0
2018,6,1,1,30,0,0,0,0,0,0
2018,6,1,2,30,0,0,0,0,0,0
2018,6,1,3,30,0,0,0,0,0,0
2018,6,1,4,30,0,0,0,0,0,0
2018,6,1,5,30,95,41,396,95,41,396
2018,6,1,6,30,281,66,670,281,66,670
2018,6,1,7,30,482,78,806,482,78,806
2018,6,1,8,30,672,86,883,672,86,883
2018,6,1,9,30,831,89,930,831,89,930
2018,6,1,10,30,946,91,957,946,91,957
2018,6,1,11,30,1008,92,969,1008,92,969
2018,6,1,12,30,1011,94,967,1011,94,967
2018,6,1,13,30,957,94,955,957,94,955
2018,6,1,14,30,848,89,932,848,89,932
2018,6,1,15,30,695,82,894,695,82,894
2018,6,1,16,30,511,73,831,511,73,831
2018,6,1,17,30,312,60,722,312,60,722
2018,6,1,18,30,122,40,500,122,40,500
2018,6,1,19,30,3,3,21,3,3,21
2018,6,1,20,30,0,0,0,0,0,0
2018,6,1,21,30,0,0,0,0,0,0
2018,6,1,22,30,0,0,0,0,0,0
2018,6,1,23,30,0,0,0,0,0,0
2018,6,2,0,30,0,0,0,0,0,0
2018,6,2,1,30,0,0,0,0,0,0
2018,6,2,2,30,0,0,0,0,0,0
2018,6,2,3,30,0,0,0,0,0,0
2018,6,2,4,30,0,0,0,0,0,0
2018,6,2,5,30,97,38,429,97,38,429
2018,6,2,6,30,282,62,685,282,62,685
2018,6,2,7,30,483,77,809,483,77,809
2018,6,2,8,30,671,88,878,671,88,878
2018,6,2,9,30,829,94,921,829,94,921
2018,6,2,10,30,943,99,944,943,99,944
2018,6,2,11,30,1004,102,954,1004,102,954
2018,6,2,12,30,1009,100,958,1009,100,958
2018,6,2,13,30,954,95,949,954,95,949
2018,6,2,14,30,846,92,925,846,92,925
2018,6,2,15,30,693,86,884,693,86,884
2018,6,2,16,30,508,77,816,508,77,816
2018,6,2,17,30,309,64,699,309,64,699
2018,6,2,18,30,121,43,470,121,43,470
2018,6,2,19,30,4,4,28,4,4,28
2018,6,2,20,30,0,0,0,0,0,0
2018,6,2,21,30,0,0,0,0,0,0
2018,6,2,22,30,0,0,0,0,0,0
2018,6,2,23,30,0,0,0,0,0,0
2018,6,3,0,30,0,0,0,0,0,0
2018,6,3,1,30,0,0,0,0,0,0
2018,6,3,2,30,0,0,0,0,0,0
2018,6,3,3,30,0,0,0,0,0,0
2018,6,3,4,30,0,0,0,0,0,0
2018,6,3,5,30,96,38,419,96,38,419
2018,6,3,6,30,279,61,675,279,61,675
2018,6,3,7,30,477,76,798,477,76,798
2018,6,3,8,30,664,86,870,664,86,870
2018,6,3,9,30,822,91,916,822,91,916
2018,6,3,10,30,937,93,944,937,93,944
2018,6,3,11,30,998,96,953,998,96,953
2018,6,3,12,30,991,120,917,1002,98,952
2018,6,3,13,30,929,133,879,948,95,942
2018,6,3,14,30,841,90,920,841,90,920
2018,6,3,15,30,690,82,883,690,82,883
2018,6,3,16,30,506,74,815,506,74,815
2018,6,3,17,30,309,62,702,309,62,702
2018,6,3,18,30,122,42,477,122,42,477
2018,6,3,19,30,4,4,34,4,4,34
2018,6,3,20,30,0,0,0,0,0,0
2018,6,3,21,30,0,0,0,0,0,0
2018,6,3,22,30,0,0,0,0,0,0
2018,6,3,23,30,0,0,0,0,0,0
2018,6,4,0,30,0,0,0,0,0,0
2018,6,4,1,30,0,0,0,0,0,0
2018,6,4,2,30,0,0,0,0,0,0
2018,6,4,3,30,0,0,0,0,0,0
2018,6,4,4,30,0,0,0,0,0,0
2018,6,4,5,30,100,37,451,100,37,451
2018,6,4,6,30,284,59,698,284,59,698
2018,6,4,7,30,483,72,817,483,72,817
2018,6,4,8,30,671,82,885,671,82,885
2018,6,4,9,30,825,96,912,828,90,924
2018,6,4,10,30,940,102,937,942,96,945
2018,6,4,11,30,1000,110,940,1005,99,957
2018,6,4,12,30,996,131,910,1011,98,960
2018,6,4,13,30,958,95,952,958,95,952
2018,6,4,14,30,830,133,853,850,92,928
2018,6,4,15,30,677,116,814,698,86,888
2018,6,4,16,30,493,90,759,515,79,822
2018,6,4,17,30,297,74,630,316,66,708
2018,6,4,18,30,121,46,442,126,45,480
2018,6,4,19,30,4,4,28,5,5,31
2018,6,4,20,30,0,0,0,0,0,0
2018,6,4,21,30,0,0,0,0,0,0
2018,6,4,22,30,0,0,0,0,0,0
2018,6,4,23,30,0,0,0,0,0,0
2018,6,5,0,30,0,0,0,0,0,0
2018,6,5,1,30,0,0,0,0,0,0
2018,6,5,2,30,0,0,0,0,0,0
2018,6,5,3,30,0,0,0,0,0,0
2018,6,5,4,30,0,0,0,0,0,0
2018,6,5,5,30,69,47,155,92,50,304
2018,6,5,6,30,208,114,292,272,87,571
2018,6,5,7,30,363,191,341,472,113,714
2018,6,5,8,30,478,292,279,660,129,798
2018,6,5,9,30,601,368,291,823,128,870
2018,6,5,10,30,764,365,446,947,114,930
2018,6,5,11,30,916,320,629,1012,111,951
2018,6,5,12,30,1017,113,950,1017,113,950
2018,6,5,13,30,929,181,824,962,116,932
2018,6,5,14,30,856,110,912,856,110,912
2018,6,5,15,30,649,160,708,703,101,872
2018,6,5,16,30,512,85,802,519,88,810
2018,6,5,17,30,319,71,698,319,71,698
2018,6,5,18,30,124,45,464,128,47,476
2018,6,5,19,30,5,5,33,5,5,33
2018,6,5,20,30,0,0,0,0,0,0
2018,6,5,21,30,0,0,0,0,0,0
2018,6,5,22,30,0,0,0,0,0,0
2018,6,5,23,30,0,0,0,0,0,0
2018,6,6,0,30,0,0,0,0,0,0
2018,6,6,1,30,0,0,0,0,0,0
2018,6,6,2,30,0,0,0,0,0,0
2018,6,6,3,30,0,0,0,0,0,0
2018,6,6,4,30,0,0,0,0,0,0
2018,6,6,5,30,77,46,219,97,44,379
2018,6,6,6,30,222,101,374,280,73,640
2018,6,6,7,30,364,191,343,480,91,772
2018,6,6,8,30,521,267,382,666,103,845
2018,6,6,9,30,666,313,441,825,110,894
2018,6,6,10,30,833,279,618,940,114,922
2018,6,6,11,30,926,264,699,1002,120,931
2018,6,6,12,30,1007,120,932,1007,120,932
2018,6,6,13,30,956,117,924,956,117,924
2018,6,6,14,30,850,112,901,850,112,901
2018,6,6,15,30,698,104,859,698,104,859
2018,6,6,16,30,514,93,788,514,93,788
2018,6,6,17,30,313,77,661,313,77,661
2018,6,6,18,30,123,52,413,123,52,413
2018,6,6,19,30,5,5,20,5,5,20
2018,6,6,20,30,0,0,0,0,0,0
2018,6,6,21,30,0,0,0,0,0,0
2018,6,6,22,30,0,0,0,0,0,0
2018,6,6,23,30,0,0,0,0,0,0
2018,6,7,0,30,0,0,0,0,0,0
2018,6,7,1,30,0,0,0,0,0,0
2018,6,7,2,30,0,0,0,0,0,0
2018,6,7,3,30,0,0,0,0,0,0
2018,6,7,4,30,0,0,0,0,0,0
2018,6,7,5,30,85,53,230,85,53,230
2018,6,7,6,30,258,97,497,258,97,497
2018,6,7,7,30,452,124,651,452,124,651
2018,6,7,8,30,636,140,744,636,140,744
2018,6,7,9,30,801,136,831,801,136,831
2018,6,7,10,30,928,119,903,928,119,903
2018,6,7,11,30,990,124,914,990,124,914
2018,6,7,12,30,995,125,913,995,125,913
2018,6,7,13,30,943,123,902,943,123,902
2018,6,7,14,30,837,118,877,837,118,877
2018,6,7,15,30,686,109,833,686,109,833
2018,6,7,16,30,505,97,763,505,97,763
2018,6,7,17,30,308,80,637,308,80,637
2018,6,7,18,30,122,53,394,122,53,394
2018,6,7,19,30,5,5,18,5,5,18
2018,6,7,20,30,0,0,0,0,0,0
2018,6,7,21,30,0,0,0,0,0,0
2018,6,7,22,30,0,0,0,0,0,0
2018,6,7,23,30,0,0,0,0,0,0
2018,6,8,0,30,0,0,0,0,0,0
2018,6,8,1,30,0,0,0,0,0,0
2018,6,8,2,30,0,0,0,0,0,0
2018,6,8,3,30,0,0,0,0,0,0
2018,6,8,4,30,0,0,0,0,0,0
2018,6,8,5,30,99,41,413,99,41,413
2018,6,8,6,30,284,66,672,284,66,672
2018,6,8,7,30,483,81,798,483,81,798
2018,6,8,8,30,670,90,870,670,90,870
2018,6,8,9,30,827,97,912,827,97,912
2018,6,8,10,30,941,103,935,941,103,935
2018,6,8,11,30,1002,107,944,1002,107,944
2018,6,8,12,30,1005,108,941,1005,108,941
2018,6,8,13,30,952,106,930,952,106,930
2018,6,8,14,30,846,104,904,846,104,904
2018,6,8,15,30,695,96,863,695,96,863
2018,6,8,16,30,512,85,797,512,85,797
2018,6,8,17,30,316,69,688,316,69,688
2018,6,8,18,30,129,45,476,129,45,476
2018,6,8,19,30,6,6,39,6,6,39
2018,6,8,20,30,0,0,0,0,0,0
